nid,title,url,dept_nm_lvl_1,dept_nm_lvl_2,dept_nm_lvl_3,dept_nm_lvl_4,dept_nm_lvl_5,exec_yr,exec_month,expense_budget,expense_execution,category,dept_nm_full,exec_dt,exec_loc,exec_purpose,target_nm,payment_method,exec_amount,bimok
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-20 08:19","무교동북어국집(중구 을지로1길 38)","국감 대비 근무 직원 격려 간담회 비용 지급","주택정책팀 5명",제로페이,42500,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 20:43","신의주찹쌀순대(중구 서소문로 128-3)","국정감사 대응 직원 격려 간담회 비용 지급","주택정책팀 4명",제로페이,48000,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 17:43","둘둘치킨(중구 서소문로 134-5)","국감 대비 현안업무 추진 직원 격려 간식 비용 지급","주택정책실 전 직원",제로페이,306000,기관
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 12:50","동원VIP참치(중구 세종대로22길 16)","국정감사 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,80000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 12:38","오리마당(중구 세종대로 92)","서울주거포털 운영 및 유지관리 관련 간담회 비용 지급","주택정책과장 등 6명",제로페이,99400,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 12:10","진도집(중구 남대문로1길 33)","2022년 예산안 검토 관련 간담회 비용 지급","주택정책팀장 등 4명",제로페이,41000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-19 08:34","무교동북어국집(중구 을지로1길 38)","국감 대비 근무 직원 격려 간담회 비용 지급","주택정책팀장 등 4명",제로페이,41000,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-18 19:32","잼배옥(중구 세종대로9길 68-9)","주택정책 현안 업무 추진 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,76000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-18 12:40","서라벌(중구 서소문로 101-1)","국정감사 예상쟁점 검토 관련 간담회 비용 지급","주택정책과장 등 7명",제로페이,105000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-18 12:36","복성각 시청점(중구 덕수궁길 7)","공동주택 리모델링 기본계획 재정비 추진 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,85000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-15 21:44","오리마당(중구 세종대로 92)","영구임대주택 운영관리 관련 관계자 간담회 비용 지급","주택정책과장 등 4명",제로페이,82000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-14 12:38","이화수전통육개장(중구 남대문로1길 49)","상생형 장기전세주택 공급 확대 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,85000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-14 12:22","만족오향족발(중구 서소문로 134-7)","청년월세지원 사업 추진 관련 간담회 비용 지급","청년월세지원팀장 등 명",카드,50000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-13 21:13","산채향(중구 청계천로 8)","소규모 주택정비 활성화 추진 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,120000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-12 12:18","서문낙지(중구 세종대로9길 68-1)","주택정책 현안업무 추진 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,60000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-11 20:03","신의주찹쌀순대(중구 서소문로 128-3)","국정감사 예상쟁점 사전검토 관련 간담회 비용 지급","주택정책과장 등 4명",제로페이,32000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-08 21:50","동해도(중구 무교로 28)","신규사업 제안회 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,120000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-08 12:46","컨퍼런스하우스달개비(중구 세종대로19길 16)","시장관리협의체 회의 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,118800,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-07 13:29","남양집(중구 세종대로16길 27)","도시건축공동위원회 안건 보고 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,120000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-07 12:40","스시트로(서소문로 120)","다가구 등 매입임대주택 사업 추진 관련 간담회 비용 지급","주택정책과장 등 4명",카드,110000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-06 20:14","우육면가(중구 서소문로 124)","행정감사 대비 등 현안업무 추진 직원 격려 간담회 비용 지급","주택정책팀장 등 4명",제로페이,54000,부서
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-06 13:35","해담채(중구 칠패로 37)","역세권 주택사업 검토 관련 간담회 비용 지급","주택정책실장 등 4명",제로페이,120000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-05 12:25","창고43 시청점(중구 서소문로 120)","2022년도 예산 편성(안) 검토 관련 간담회 비용 지급","주택정책과장 등 5명",제로페이,67000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-01 20:31","한암동(중구 정동길 21-15)","주택정책 현안보고 관련 간담회 비용 지급","주택정책과장 등 5명",제로페이,130000,시책
24061735,"2021년 10월 서울시본청 주택정책실 주택정책과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24061735,서울시본청,주택정책실,주택정책과,,,2021,10,,,,주택정책과,"2021-10-01 16:58","서울시청 연금매점(중구 덕수궁길 15)","주택정책과 및 주택정책실장실 방문민원 접대 등을 위한 다과 구매비용 지급","주택정책실장 등",제로페이,469000,기관
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-19 12:19","함경면옥(강동구 강동대로215)","서울과 역사 제109호 발간 관련 간담회","원장 외 3명",카드,61000,시책
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-22 12:40","차이나린찐(강동구 강동대로 217)","제4차 소위원회 관련 간담회","원장 외 5명",제로페이,190000,시책
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-22 20:52","안동국시소담(송파구 위례성대로48)","서울사료총서 제18권 발간 관련 간담회","원장 외 4명",제로페이,142000,기관
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-19 09:43","롯데마트(송파구 올림픽로 269 6,7층)","민원접대 및 회의용 다과 구매","원장 외 21명",카드,146020,부서
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-15 12:51","B#레스토랑(송파구 위례성대로 71)","광화문 앞길 발간 관련 간담회","원장 외 3명",제로페이,120000,시책
24007716,"2021년 10월 사업소 서울역사편찬원 시사편찬과 업무추진비 - 기관운영 시책추진 부서운영",http://opengov.seoul.go.kr/public/24007716,사업소,서울역사편찬원,시사편찬과,,,2021,10,,,,"서울역사편찬원 시사편찬과","2021-10-18 12:15","주문진(강동구 성안로3길 27)","직원 소통 간담회","원장 외 3명",제로페이,80000,기관
